Year,Marine ID,Name,Event,Rank,Company,Squad,Slot,Details
739,1623,Zosimus Parallel,Promotion,Apothecary,3,0,2,Promoted to Apothecary
739,1280,Zhong Jimenez-Just,Transfer,Lieutenant,5,0,0,Deployed to 5-0-0
739,1280,Zhong Jimenez-Just,Promotion,Captain,5,0,0,Promoted to Captain
739,1351,Sekani Krost,Transfer,Veteran Battle Brother,5,0,6,Deployed to 5-0-6
739,1351,Sekani Krost,Promotion,Lieutenant,5,0,6,Promoted to Lieutenant
739,2309,Xander Sky-Rage,Transfer,Battle Brother,3,2,2,Deployed to 3-2-2
739,1625,Phinehas High,Transfer,Battle Brother,1,3,2,Deployed to 1-3-2
739,1625,Phinehas High,Promotion,Veteran Battle Brother,1,3,2,Promoted to Veteran Battle Brother
739,2310,Diadumenianus Verse,Transfer,Battle Brother,2,4,9,Deployed to 2-4-9
739,2311,Sanakht Iron-Side,Transfer,Battle Brother,6,5,2,Deployed to 6-5-2
739,2312,Wang Ghost-Reaper,Transfer,Battle Brother,2,6,9,Deployed to 2-6-9
739,2313,Wulfric Cobalt-Soul,Transfer,Battle Brother,3,6,3,Deployed to 3-6-3
739,2314,Ogedei Vallejo-Vast,Transfer,Battle Brother,3,6,4,Deployed to 3-6-4
739,2315,Julius Marble-Brow,Transfer,Battle Brother,3,6,5,Deployed to 3-6-5
739,2316,Kaelen Gravity-Well,Transfer,Battle Brother,3,6,7,Deployed to 3-6-7
739,2317,Golg Solari,Transfer,Battle Brother,4,6,9,Deployed to 4-6-9
739,1478,Vorn Static-Weight,Transfer,Dreadnought,5,6,9,Deployed to 5-6-9
739,2319,Shiro Cycle-Cutter,Transfer,Battle Brother,7,7,9,Deployed to 7-7-9
739,1626,Yoshiro Compass,Transfer,Battle Brother,8,7,1,Deployed to 8-7-1
739,1626,Yoshiro Compass,Promotion,Bond-Keeper,8,7,1,Promoted to Bond-Keeper
739,2320,Daiki Licinius,Transfer,Battle Brother,9,7,6,Deployed to 9-7-6
739,2321,Philip Drum,Transfer,Battle Brother,3,8,6,Deployed to 3-8-6
739,2322,Arturus Partha,Transfer,Battle Brother,2,9,9,Deployed to 2-9-9
739,2323,Bran Orda,Transfer,Battle Brother,3,9,2,Deployed to 3-9-2
739,2324,Gallus Vexor,Transfer,Battle Brother,3,9,3,Deployed to 3-9-3
739,1627,Dracos Blood-Eye,Transfer,Battle Brother,1,10,9,Deployed to 1-10-9
739,1627,Dracos Blood-Eye,Promotion,Veteran Battle Brother,1,10,9,Promoted to Veteran Battle Brother
740,2325,Octavius Fell-Blade,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2325,Octavius Fell-Blade,Transfer,Battle Brother,-1,0,0,Deployed to -1-0-0
740,2326,Krishna Bukha,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2326,Krishna Bukha,Transfer,Battle Brother,-1,0,1,Deployed to -1-0-1
740,2327,Kenjiro Copernicus-Commander,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2327,Kenjiro Copernicus-Commander,Transfer,Battle Brother,-1,0,2,Deployed to -1-0-2
740,2328,Mansour Maggard,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2328,Mansour Maggard,Transfer,Battle Brother,-1,0,3,Deployed to -1-0-3
740,2329,Olaf Payload,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2329,Olaf Payload,Transfer,Battle Brother,-1,0,4,Deployed to -1-0-4
740,2330,Aris Merek,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2330,Aris Merek,Transfer,Battle Brother,-1,0,5,Deployed to -1-0-5
740,2331,Makoto Hari,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2331,Makoto Hari,Transfer,Battle Brother,-1,0,6,Deployed to -1-0-6
740,2332,Xu Browning-Bold,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2332,Xu Browning-Bold,Transfer,Battle Brother,-1,0,7,Deployed to -1-0-7
740,2333,Chandra Crow,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2333,Chandra Crow,Transfer,Battle Brother,-1,0,8,Deployed to -1-0-8
740,2335,Mo Jump,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2335,Mo Jump,Transfer,Battle Brother,-1,0,9,Deployed to -1-0-9
740,2336,Sverre Cache,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2336,Sverre Cache,Transfer,Battle Brother,-1,0,10,Deployed to -1-0-10
740,2337,Varro Parallel,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2337,Varro Parallel,Transfer,Battle Brother,-1,0,11,Deployed to -1-0-11
740,2338,Markorgis Red-Axe,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2338,Markorgis Red-Axe,Transfer,Battle Brother,-1,0,12,Deployed to -1-0-12
740,2340,Oscar Henry-Hero,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2340,Oscar Henry-Hero,Transfer,Battle Brother,-1,0,13,Deployed to -1-0-13
740,2341,Kenjiro Deva,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,2341,Kenjiro Deva,Transfer,Battle Brother,-1,0,14,Deployed to -1-0-14
740,1253,Govinda Khul,Death,Bond-Keeper,-2,-2,-2,Killed in Action
740,1755,Kublai Reactant-Ray,Death,Battle Brother,-2,-2,-2,Killed in Action
740,1937,Cai Silver-Tongue,Death,Battle Brother,-2,-2,-2,Killed in Action
740,1952,Yao Bolt-Slinger,Death,Battle Brother,-2,-2,-2,Killed in Action
740,1993,Mitsuru Fire,Death,Battle Brother,-2,-2,-2,Killed in Action
740,2115,Lucent Bit,Death,Battle Brother,-2,-2,-2,Killed in Action
740,2190,Kalus Stone,Death,Battle Brother,-2,-2,-2,Killed in Action
740,2217,Isamu Granite-Core,Death,Battle Brother,-2,-2,-2,Killed in Action
740,2218,Ulfric Rip,Death,Battle Brother,-2,-2,-2,Killed in Action
740,2325,Octavius Fell-Blade,Death,Battle Brother,-2,-2,-2,Killed in Action
740,2388,Ortan Graves,Death,Neophyte,-2,-2,-2,Killed in Action
740,2422,Yusuf Wave-Warp,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2422,Yusuf Wave-Warp,Transfer,Neophyte,10,1,2,Deployed to 10-1-2
740,2423,Vaman Castus,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2423,Vaman Castus,Transfer,Neophyte,10,1,4,Deployed to 10-1-4
740,2424,Cheng Frost-Vein,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2424,Cheng Frost-Vein,Transfer,Neophyte,10,2,7,Deployed to 10-2-7
740,2425,Duma Castor,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2425,Duma Castor,Transfer,Neophyte,10,3,3,Deployed to 10-3-3
740,2426,Idris Malys,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2426,Idris Malys,Transfer,Neophyte,10,3,5,Deployed to 10-3-5
740,2427,Nathanael Murk,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2427,Nathanael Murk,Transfer,Neophyte,10,3,9,Deployed to 10-3-9
740,2428,Caracalla Chlorus,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2428,Caracalla Chlorus,Transfer,Neophyte,10,4,2,Deployed to 10-4-2
740,2429,Ebele Hel,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2429,Ebele Hel,Transfer,Neophyte,10,4,7,Deployed to 10-4-7
740,2430,Hassan Steel-Shaper,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2430,Hassan Steel-Shaper,Transfer,Neophyte,10,6,1,Deployed to 10-6-1
740,2431,Isidor Truth-Bearer,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2431,Isidor Truth-Bearer,Transfer,Neophyte,10,7,5,Deployed to 10-7-5
740,2432,Habib Nandan,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2432,Habib Nandan,Transfer,Neophyte,10,7,7,Deployed to 10-7-7
740,2433,Knut Skall,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2433,Knut Skall,Transfer,Neophyte,10,8,5,Deployed to 10-8-5
740,2434,Elam Tesla-Titan,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2434,Elam Tesla-Titan,Transfer,Neophyte,10,8,8,Deployed to 10-8-8
740,2435,Ulfric Lumen-Knight,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2435,Ulfric Lumen-Knight,Transfer,Neophyte,10,9,8,Deployed to 10-9-8
740,2436,Tendai Scalar-Scale,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2436,Tendai Scalar-Scale,Transfer,Neophyte,10,10,7,Deployed to 10-10-7
740,2437,Ryuu Castor,Recruitment,Neophyte,-2,-2,-2,New Initiate
740,2437,Ryuu Castor,Transfer,Neophyte,10,10,8,Deployed to 10-10-8
740,1430,Ejei Mistral-Mild,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,1430,Ejei Mistral-Mild,Transfer,Battle Brother,-1,0,0,Deployed to -1-0-0
740,1523,Paki Persson,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
740,1523,Paki Persson,Transfer,Battle Brother,-1,0,15,Deployed to -1-0-15
740,1280,Zhong Jimenez-Just,Relic,Captain,5,0,0,Received Ash-Eater
740,1628,Agni Dark,Transfer,Battle Brother,1,1,7,Deployed to 1-1-7
740,1628,Agni Dark,Promotion,Veteran Battle Brother,1,1,7,Promoted to Veteran Battle Brother
740,1296,Gu Shade,Transfer,Battle Brother,3,1,4,Deployed to 3-1-4
740,2326,Krishna Bukha,Transfer,Battle Brother,9,1,9,Deployed to 9-1-9
740,2327,Kenjiro Copernicus-Commander,Transfer,Battle Brother,6,3,3,Deployed to 6-3-3
740,2328,Mansour Maggard,Transfer,Battle Brother,8,3,4,Deployed to 8-3-4
740,2329,Olaf Payload,Transfer,Battle Brother,9,3,6,Deployed to 9-3-6
740,2330,Aris Merek,Transfer,Battle Brother,6,4,7,Deployed to 6-4-7
740,2331,Makoto Hari,Transfer,Battle Brother,3,6,8,Deployed to 3-6-8
740,2332,Xu Browning-Bold,Transfer,Battle Brother,3,6,9,Deployed to 3-6-9
740,2333,Chandra Crow,Transfer,Battle Brother,4,6,2,Deployed to 4-6-2
740,1630,Yao Donatos,Transfer,Battle Brother,1,7,7,Deployed to 1-7-7
740,1630,Yao Donatos,Promotion,Veteran Battle Brother,1,7,7,Promoted to Veteran Battle Brother
740,2335,Mo Jump,Transfer,Battle Brother,6,7,4,Deployed to 6-7-4
740,2336,Sverre Cache,Transfer,Battle Brother,4,8,4,Deployed to 4-8-4
740,2337,Varro Parallel,Transfer,Battle Brother,3,9,4,Deployed to 3-9-4
740,2338,Markorgis Red-Axe,Transfer,Battle Brother,3,9,5,Deployed to 3-9-5
740,2340,Oscar Henry-Hero,Transfer,Battle Brother,3,9,6,Deployed to 3-9-6
740,2341,Kenjiro Deva,Transfer,Battle Brother,3,9,7,Deployed to 3-9-7
740,1631,Toshio Baron,Transfer,Battle Brother,9,10,1,Deployed to 9-10-1
740,1631,Toshio Baron,Promotion,Bond-Keeper,9,10,1,Promoted to Bond-Keeper
741,2342,Geraddon Embers,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,2342,Geraddon Embers,Transfer,Battle Brother,-1,0,1,Deployed to -1-0-1
741,2343,Luc Pandu,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,2343,Luc Pandu,Transfer,Battle Brother,-1,0,2,Deployed to -1-0-2
741,2344,Balthazar Shelley-Shadow,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,2344,Balthazar Shelley-Shadow,Transfer,Battle Brother,-1,0,3,Deployed to -1-0-3
741,2346,Draven Fuentes-Fast,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,2346,Draven Fuentes-Fast,Transfer,Battle Brother,-1,0,4,Deployed to -1-0-4
741,2347,Kjell Sharp,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,2347,Kjell Sharp,Transfer,Battle Brother,-1,0,5,Deployed to -1-0-5
741,2348,Liu Adept,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,2348,Liu Adept,Transfer,Battle Brother,-1,0,6,Deployed to -1-0-6
741,2349,Song Hertz-Hammer,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,2349,Song Hertz-Hammer,Transfer,Battle Brother,-1,0,7,Deployed to -1-0-7
741,2351,Rollo Cain,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,2351,Rollo Cain,Transfer,Battle Brother,-1,0,8,Deployed to -1-0-8
741,2352,Julius Gille,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,2352,Julius Gille,Transfer,Battle Brother,-1,0,9,Deployed to -1-0-9
741,2353,Cassian Madhav,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,2353,Cassian Madhav,Transfer,Battle Brother,-1,0,10,Deployed to -1-0-10
741,2354,Zadkiel Khor,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,2354,Zadkiel Khor,Transfer,Battle Brother,-1,0,11,Deployed to -1-0-11
741,2355,Kayode Eliot-Elder,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,2355,Kayode Eliot-Elder,Transfer,Battle Brother,-1,0,12,Deployed to -1-0-12
741,2356,Arturus Gnasher,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,2356,Arturus Gnasher,Transfer,Battle Brother,-1,0,13,Deployed to -1-0-13
741,1163,Amit Post,Death,Bond-Keeper,-2,-2,-2,Killed in Action
741,1289,Indra Night,Death,Null-Warden,-2,-2,-2,Killed in Action
741,1406,Long Good,Death,Bond-Keeper,-2,-2,-2,Killed in Action
741,1496,Draven Sea-King,Death,Veteran Battle Brother,-2,-2,-2,Killed in Action
741,1536,Lin Acerbus,Death,Battle Brother,-2,-2,-2,Killed in Action
741,1551,Tang Gravity-Well,Death,Veteran Battle Brother,-2,-2,-2,Killed in Action
741,1912,Sigtrygg Felix,Death,Battle Brother,-2,-2,-2,Killed in Action
741,2081,Rafe Optimus,Death,Battle Brother,-2,-2,-2,Killed in Action
741,2131,Alaric Kahl,Death,Battle Brother,-2,-2,-2,Killed in Action
741,2215,Aurelian Stern,Death,Battle Brother,-2,-2,-2,Killed in Action
741,2361,Helion Varius,Death,Neophyte,-2,-2,-2,Killed in Action
741,2366,Gu Rhyme,Death,Neophyte,-2,-2,-2,Killed in Action
741,2367,Leonas Chart,Death,Neophyte,-2,-2,-2,Killed in Action
741,2407,Valen Hertz,Death,Neophyte,-2,-2,-2,Killed in Action
741,2438,Ge Agrippa,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2438,Ge Agrippa,Transfer,Neophyte,10,1,1,Deployed to 10-1-1
741,2439,Song Flare,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2439,Song Flare,Transfer,Neophyte,10,1,5,Deployed to 10-1-5
741,2440,Ebele Orda,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2440,Ebele Orda,Transfer,Neophyte,10,2,3,Deployed to 10-2-3
741,2441,Jochi Sol,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2441,Jochi Sol,Transfer,Neophyte,10,2,4,Deployed to 10-2-4
741,2442,Orentius Danath,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2442,Orentius Danath,Transfer,Neophyte,10,2,9,Deployed to 10-2-9
741,2443,Tendai Bajrang,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2443,Tendai Bajrang,Transfer,Neophyte,10,4,3,Deployed to 10-4-3
741,2444,Xander Breaker,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2444,Xander Breaker,Transfer,Neophyte,10,5,3,Deployed to 10-5-3
741,2445,Soltarn Sensor,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2445,Soltarn Sensor,Transfer,Neophyte,10,5,5,Deployed to 10-5-5
741,2446,Ishwar Degree,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2446,Ishwar Degree,Transfer,Neophyte,10,5,7,Deployed to 10-5-7
741,2447,Baidu Torias,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2447,Baidu Torias,Transfer,Neophyte,10,6,7,Deployed to 10-6-7
741,2448,Long Track,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2448,Long Track,Transfer,Neophyte,10,7,8,Deployed to 10-7-8
741,2449,Gaykhatu Decibel,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2449,Gaykhatu Decibel,Transfer,Neophyte,10,7,9,Deployed to 10-7-9
741,2450,Krishna Storage,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2450,Krishna Storage,Transfer,Neophyte,10,8,7,Deployed to 10-8-7
741,2451,Amit Tryggvason,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2451,Amit Tryggvason,Transfer,Neophyte,10,8,9,Deployed to 10-8-9
741,2452,Tang Drake,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2452,Tang Drake,Transfer,Neophyte,10,9,9,Deployed to 10-9-9
741,2453,Saul Pandu,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2453,Saul Pandu,Transfer,Neophyte,10,10,5,Deployed to 10-10-5
741,2454,Domitian Doom-Bringer,Recruitment,Neophyte,-2,-2,-2,New Initiate
741,2454,Domitian Doom-Bringer,Transfer,Neophyte,10,10,6,Deployed to 10-10-6
741,1186,Gallus Chasm,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,1186,Gallus Chasm,Transfer,Battle Brother,-1,0,14,Deployed to -1-0-14
741,1368,Nnamdi Scroll,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
741,1368,Nnamdi Scroll,Transfer,Battle Brother,-1,0,16,Deployed to -1-0-16
741,1303,Indra Borges-Bound,Transfer,Lieutenant,6,0,0,Deployed to 6-0-0
741,1303,Indra Borges-Bound,Promotion,Captain,6,0,0,Promoted to Captain
741,1353,Bram Molecule-Maul,Transfer,Veteran Battle Brother,6,0,5,Deployed to 6-0-5
741,1353,Bram Molecule-Maul,Promotion,Lieutenant,6,0,5,Promoted to Lieutenant
741,1632,Uriel Gothicus,Transfer,Battle Brother,8,0,4,Deployed to 8-0-4
741,1632,Uriel Gothicus,Promotion,Null-Warden,8,0,4,Promoted to Null-Warden
741,1430,Ejei Mistral-Mild,Transfer,Battle Brother,9,2,9,Deployed to 9-2-9
741,1634,Femi Kiran,Transfer,Battle Brother,1,3,3,Deployed to 1-3-3
741,1634,Femi Kiran,Promotion,Veteran Battle Brother,1,3,3,Promoted to Veteran Battle Brother
741,1635,Albus Memory,Transfer,Battle Brother,3,3,0,Deployed to 3-3-0
741,1635,Albus Memory,Promotion,Sergeant,3,3,0,Promoted to Sergeant
741,1637,Vaman Kestrel,Transfer,Battle Brother,1,4,6,Deployed to 1-4-6
741,1637,Vaman Kestrel,Promotion,Veteran Battle Brother,1,4,6,Promoted to Veteran Battle Brother
741,1639,Pan Shelley-Shadow,Transfer,Battle Brother,1,4,7,Deployed to 1-4-7
741,1639,Pan Shelley-Shadow,Promotion,Veteran Battle Brother,1,4,7,Promoted to Veteran Battle Brother
741,1523,Paki Persson,Transfer,Battle Brother,8,4,3,Deployed to 8-4-3
741,1640,Ulphas Cain,Transfer,Battle Brother,9,4,1,Deployed to 9-4-1
741,1640,Ulphas Cain,Promotion,Bond-Keeper,9,4,1,Promoted to Bond-Keeper
741,2342,Geraddon Embers,Transfer,Battle Brother,2,5,6,Deployed to 2-5-6
741,2343,Luc Pandu,Transfer,Battle Brother,8,5,6,Deployed to 8-5-6
741,1641,Phinehas Eras,Transfer,Battle Brother,1,6,1,Deployed to 1-6-1
741,1641,Phinehas Eras,Promotion,Bond-Keeper,1,6,1,Promoted to Bond-Keeper
741,2344,Balthazar Shelley-Shadow,Transfer,Battle Brother,4,6,3,Deployed to 4-6-3
741,2346,Draven Fuentes-Fast,Transfer,Battle Brother,4,6,4,Deployed to 4-6-4
741,2347,Kjell Sharp,Transfer,Battle Brother,4,6,5,Deployed to 4-6-5
741,2348,Liu Adept,Transfer,Battle Brother,4,6,7,Deployed to 4-6-7
741,2349,Song Hertz-Hammer,Transfer,Battle Brother,4,6,8,Deployed to 4-6-8
741,2351,Rollo Cain,Transfer,Battle Brother,5,6,4,Deployed to 5-6-4
741,2352,Julius Gille,Transfer,Battle Brother,5,6,5,Deployed to 5-6-5
741,2353,Cassian Madhav,Transfer,Battle Brother,5,6,6,Deployed to 5-6-6
741,2354,Zadkiel Khor,Transfer,Battle Brother,5,6,7,Deployed to 5-6-7
741,2355,Kayode Eliot-Elder,Transfer,Battle Brother,6,6,8,Deployed to 6-6-8
741,1642,Doran Palatinate,Transfer,Battle Brother,1,8,5,Deployed to 1-8-5
741,1642,Doran Palatinate,Promotion,Veteran Battle Brother,1,8,5,Promoted to Veteran Battle Brother
741,2356,Arturus Gnasher,Transfer,Battle Brother,3,9,8,Deployed to 3-9-8
742,2358,Ogedei Flow,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
742,2358,Ogedei Flow,Transfer,Battle Brother,-1,0,0,Deployed to -1-0-0
742,2360,Sigurd Aelius,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
742,2360,Sigurd Aelius,Transfer,Battle Brother,-1,0,1,Deployed to -1-0-1
742,2362,Agubar Cortázar-Cold,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
742,2362,Agubar Cortázar-Cold,Transfer,Battle Brother,-1,0,2,Deployed to -1-0-2
742,2363,Wyrm Vargard,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
742,2363,Wyrm Vargard,Transfer,Battle Brother,-1,0,3,Deployed to -1-0-3
742,2364,Agni Newton-Nomad,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
742,2364,Agni Newton-Nomad,Transfer,Battle Brother,-1,0,4,Deployed to -1-0-4
742,2365,Buyantu Orda,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
742,2365,Buyantu Orda,Transfer,Battle Brother,-1,0,5,Deployed to -1-0-5
742,1791,Kaito Polux,Death,Battle Brother,-2,-2,-2,Killed in Action
742,2065,Atharva Crag,Death,Battle Brother,-2,-2,-2,Killed in Action
742,2164,Yulian Cube,Death,Battle Brother,-2,-2,-2,Killed in Action
742,2290,Jarl Decade,Death,Battle Brother,-2,-2,-2,Killed in Action
742,2352,Julius Gille,Death,Battle Brother,-2,-2,-2,Killed in Action
742,2399,Xing Chasm,Death,Neophyte,-2,-2,-2,Killed in Action
742,2402,Uzoma Machado-Mark,Death,Neophyte,-2,-2,-2,Killed in Action
742,2434,Elam Tesla-Titan,Death,Neophyte,-2,-2,-2,Killed in Action
742,2450,Krishna Storage,Death,Neophyte,-2,-2,-2,Killed in Action
742,2455,Zhao Muon-Master,Recruitment,Neophyte,-2,-2,-2,New Initiate
742,2455,Zhao Muon-Master,Transfer,Neophyte,10,1,9,Deployed to 10-1-9
742,2456,Valerian Orb,Recruitment,Neophyte,-2,-2,-2,New Initiate
742,2456,Valerian Orb,Transfer,Neophyte,10,4,4,Deployed to 10-4-4
742,2457,Liu War-Born,Recruitment,Neophyte,-2,-2,-2,New Initiate
742,2457,Liu War-Born,Transfer,Neophyte,10,6,4,Deployed to 10-6-4
742,2458,Yan Vile,Recruitment,Neophyte,-2,-2,-2,New Initiate
742,2458,Yan Vile,Transfer,Neophyte,10,7,3,Deployed to 10-7-3
742,2459,Sigtrygg Flash,Recruitment,Neophyte,-2,-2,-2,New Initiate
742,2459,Sigtrygg Flash,Transfer,Neophyte,10,7,6,Deployed to 10-7-6
742,2460,Lei Rhyme,Recruitment,Neophyte,-2,-2,-2,New Initiate
742,2460,Lei Rhyme,Transfer,Neophyte,10,8,4,Deployed to 10-8-4
742,2461,Xathos Socrates-Scout,Recruitment,Neophyte,-2,-2,-2,New Initiate
742,2461,Xathos Socrates-Scout,Transfer,Neophyte,10,8,7,Deployed to 10-8-7
742,2462,Jin Text,Recruitment,Neophyte,-2,-2,-2,New Initiate
742,2462,Jin Text,Transfer,Neophyte,10,8,8,Deployed to 10-8-8
742,2463,Shinji Graves,Recruitment,Neophyte,-2,-2,-2,New Initiate
742,2463,Shinji Graves,Transfer,Neophyte,10,9,6,Deployed to 10-9-6
742,2464,Yusuf Bit,Recruitment,Neophyte,-2,-2,-2,New Initiate
742,2464,Yusuf Bit,Transfer,Neophyte,10,10,4,Deployed to 10-10-4
742,1310,Manduul Gallow,Transfer,Lieutenant,7,0,0,Deployed to 7-0-0
742,1310,Manduul Gallow,Promotion,Captain,7,0,0,Promoted to Captain
742,1355,Zuberi Kelvin-King,Transfer,Veteran Battle Brother,7,0,5,Deployed to 7-0-5
742,1355,Zuberi Kelvin-King,Promotion,Lieutenant,7,0,5,Promoted to Lieutenant
742,1313,Kenzo Memory,Transfer,Lieutenant,8,0,0,Deployed to 8-0-0
742,1313,Kenzo Memory,Promotion,Captain,8,0,0,Promoted to Captain
742,1356,Voros Drift,Transfer,Veteran Battle Brother,8,0,5,Deployed to 8-0-5
742,1356,Voros Drift,Promotion,Lieutenant,8,0,5,Promoted to Lieutenant
742,1186,Gallus Chasm,Transfer,Battle Brother,2,2,4,Deployed to 2-2-4
742,1368,Nnamdi Scroll,Transfer,Battle Brother,4,2,3,Deployed to 4-2-3
742,1645,Phocas Iron-Bound,Transfer,Battle Brother,1,3,5,Deployed to 1-3-5
742,1645,Phocas Iron-Bound,Promotion,Veteran Battle Brother,1,3,5,Promoted to Veteran Battle Brother
742,1646,Iacton Bale,Transfer,Battle Brother,1,3,6,Deployed to 1-3-6
742,1646,Iacton Bale,Promotion,Veteran Battle Brother,1,3,6,Promoted to Veteran Battle Brother
742,2358,Ogedei Flow,Transfer,Battle Brother,6,3,9,Deployed to 6-3-9
742,2360,Sigurd Aelius,Transfer,Battle Brother,5,5,7,Deployed to 5-5-7
742,2362,Agubar Cortázar-Cold,Transfer,Battle Brother,5,6,5,Deployed to 5-6-5
742,2363,Wyrm Vargard,Transfer,Battle Brother,5,6,8,Deployed to 5-6-8
742,2364,Agni Newton-Nomad,Transfer,Battle Brother,6,6,2,Deployed to 6-6-2
742,2365,Buyantu Orda,Transfer,Battle Brother,6,6,3,Deployed to 6-6-3
743,2369,Astoran Zinc-Eye,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
743,2369,Astoran Zinc-Eye,Transfer,Battle Brother,-1,0,0,Deployed to -1-0-0
743,2370,Balan Vargas-Vane,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
